ev_id,crew_age,crew_inj_level,flight_hours
20130927X81136,52,0,10
20130928X04043,69,3,379.2000122
20130928X54829,83,1,988
20130928X12809,50,0,50
20130929X51316,58,1,3
20130929X12529,55,3,460
20130930X32148,63,3,3463
20130930X05717,62,0,0
20130930X23804,66,0,2
20130930X52055,34,0,600
20130930X73820,67,0,1.5
20130930X75500,39,0,87
20130930X03809,59,0,2000
20131001X95546,36,0,5
20131001X24022,59,0,7825
20131001X24533,42,0,4800
20131002X25813,49,0,6
20131002X40410,49,0,4
20131003X90157,72,1,5
20131004X93954,57,3,4006
20131005X23059,49,1,2500
20131005X30119,59,3,3
20131007X44153,34,3,4550
20131007X63238,56,2,2
20131008X21430,69,0,2
20131008X35403,51,2,12
20131008X92515,26,1,165
20131009X50051,47,3,64
20131009X55406,52,0,0
20131009X65500,65,0,3
20131010X04640,55,3,7
20131010X15655,59,0,2
20131016X30057,61,2,3000
20131016X31510,66,0,2400
20131016X33113,51,0,1078
20131016X44304,40,0,0
20131016X51130,21,0,1
20131016X60114,51,0,1
20131018X12721,49,0,1
20131018X11004,39,3,0
20131018X11441,52,0,1
20131018X21053,30,0,150
20131018X32710,51,3,600
20131018X34254,49,3,0
20131018X52132,60,1,259
20131019X24348,54,3,22130
20131019X35901,72,0,4
20131020X13821,57,0,4
20131020X42000,46,0,20
20131021X82630,47,0,0
20131021X00632,64,0,1
20131021X12556,61,3,40
20131021X42436,36,3,130
20131021X92058,28,1,5
20131021X95422,39,0,3
20131021X10724,64,0,1.600000024
20131021X12554,21,1,2
20131022X24004,30,0,20
20131022X92949,47,3,0
20131022X04614,62,0,0
20131022X04614,44,0,0
20131022X05519,55,0,10
20131022X14138,63,3,1.799999952
20131022X22341,53,0,18
20131022X24106,45,0,45
20131023X03444,34,2,9999
20131023X11515,56,0,1
20131023X30531,51,2,4100
20131023X44056,60,2,20
20131023X51017,57,0,1
20131023X52555,64,0,2
20131023X22139,75,2,1
20131023X24855,34,0,0
20131024X85621,51,3,11300
20131024X90206,43,0,4500
20131024X95155,31,1,1
20131024X12145,50,0,2
20131024X45243,51,0,0
20131024X60617,57,0,200
20131024X65216,51,2,2
20131024X65945,71,3,14000
20131024X04424,80,0,2
20131026X11142,60,0,2.200000048
20131027X00655,74,0,0
20131028X75939,58,0,1.5
20131028X85704,52,2,350
20131028X93430,46,1,0
20131028X05039,60,0,1
20131028X20651,64,0,1435
20131028X24638,49,0,76
20131028X55737,47,3,45
20131028X72837,62,0,9
20131028X85148,56,3,1620
20131028X93227,50,0,651
20131029X13001,45,3,100
20131029X42326,48,0,8800
20131029X54558,51,3,12.80000019
20131030X04941,32,2,345
20131030X11216,34,0,1
20131030X11216,67,1,1
20131030X13855,74,0,5
20131030X22505,46,0,50
20131030X41232,57,0,100
20131030X42723,64,2,1
20131030X54733,66,0,322
20131031X73518,68,0,0
20131101X13814,71,0,4760
20131101X50450,71,0,5
20131101X95036,49,3,357
20131101X04142,72,3,53
20131102X05355,32,0,2
20131102X10710,71,2,2
20131102X13104,60,0,4
20131104X63424,83,1,333
20131104X94753,23,1,7
20131104X94753,26,0,7
20131104X02628,52,0,25
20131104X20938,65,0,500
20131104X21857,48,1,231
20131104X22129,51,1,1
20131104X42426,71,1,5
20131105X95451,57,0,7
20131105X11632,37,0,23
20131105X40949,72,0,350
20131106X11708,66,3,8087.799805
20131106X11708,64,3,8087.799805
20131106X01506,65,0,5000
20131106X60949,66,3,0
20131108X94406,78,0,8793
20131108X10947,60,1,2500
20131108X20607,37,0,1
20131108X52148,51,0,6
20131109X05102,66,1,3
20131110X03324,51,3,4
20131111X10005,48,3,2
20131112X12840,41,1,2
20131112X23900,42,0,43.5
20131112X30325,39,3,410
20131113X11809,58,2,2
20131113X45612,49,0,1
20131113X51744,70,2,11000
20131114X13203,50,0,6
20131114X31956,52,0,1
20131114X65953,30,0,1200
20131114X65953,34,0,1200
20131114X74652,24,0,0.600000024
20131115X15020,59,0,4500
20131115X22026,48,0,320
20131116X80909,59,3,3
20131117X90100,53,1,1
20131118X10427,57,2,0
20131118X23620,52,0,6
20131118X25612,68,2,2000
20131119X91258,66,0,0
20131119X94624,37,3,23
20131119X72745,33,0,6
20131120X00220,57,3,1560
20131120X80518,62,3,10091
20131120X22428,53,0,0
20131121X04919,70,0,2
20131121X72932,40,0,2
20131122X05100,64,0,1
20131125X22043,55,0,172
20131125X53917,51,0,0.5
20131125X61522,29,0,7
20131125X94952,56,3,451
20131126X92315,49,0,6
20131127X32639,55,0,70
20131127X35837,69,0,1
20131128X10038,29,1,260
20131128X23259,70,1,6500
20131129X32256,36,3,63
20131130X23954,68,3,25000
20131130X60054,18,3,5
20131202X10544,58,0,7
20131202X13540,66,3,2
20131202X13615,62,3,3500
20131202X34203,65,1,0.400000006
20131203X82831,51,2,10
20131203X94343,35,3,121
20131203X32402,40,0,393
20131203X45803,69,0,1330
20131203X84553,67,2,15000
20131204X65412,66,1,3
20131204X10556,45,0,9
20131205X25249,41,0,1
20131205X52719,47,0,3
20131206X54402,49,1,1287
20131206X95526,52,3,10800
20131208X45633,51,3,500
20131208X92103,60,3,1600
20131209X83249,23,0,3
20131209X21933,65,2,300
20131209X91951,67,1,18
20131210X02046,73,0,7757
20131210X02431,63,0,0
20131210X02522,49,0,0
20131210X03136,30,0,6050
20131210X03812,36,1,630
20131210X03812,36,0,630
20131210X33244,60,0,2
20131210X71003,49,0,20000
20131211X33313,60,2,10
20131212X22541,38,0,200
20131213X41847,49,3,0
20131214X14412,34,1,1.100000024
20131214X34904,47,0,7418
20131216X13812,51,3,1050
20131216X31320,57,0,4
20131217X85846,53,2,403
20131217X25210,56,0,2
20131217X51658,66,0,0
20131217X64954,70,0,1
20131217X20444,67,3,7200.600098
20131218X10522,52,3,5000
20131218X32603,52,3,2185
20131218X65303,28,0,4
20131218X83323,55,2,4
20131219X65720,30,0,1
20131220X80310,58,2,6
20131220X70905,50,0,2
20131223X91718,69,1,2
20131223X02611,67,0,3000
20131224X73713,65,2,31.5
20131226X82929,46,3,4
20131226X20136,52,0,51
20131226X25155,39,0,150
20131226X64419,51,0,3
20131226X72042,70,1,5
20131226X23756,72,3,1459.300049
20131227X71823,69,0,1200
20131228X54127,20,1,209.1000061
20140106X40632,33,0,3
20140106X62933,79,0,3
20140107X20101,74,1,1750
20140107X93850,54,0,99999
20140108X83046,30,0,2.5
20140109X84353,64,1,828
20140109X24142,60,0,1
20140109X32656,54,0,5
20140109X65932,66,0,853
20140109X92051,58,1,3
20140110X63030,28,2,754
20140110X15547,42,1,2500
20140110X15754,54,0,2
20140112X00750,32,3,1908
20140112X00653,73,0,10
20140112X11328,58,0,0
20140114X71831,56,0,0
20140114X32510,63,3,1
20140115X22709,71,3,4000
20140116X15627,64,0,1400
20140116X55434,49,0,5
20140116X80046,62,0,3500
20140118X22741,53,0,0
20140119X64330,51,0,7
20140120X71559,66,0,500
20140121X02546,70,3,1837
20140121X24842,45,0,1
20140121X71107,58,1,357
20140121X14119,47,0,302
20140122X85936,42,0,6
20140122X64032,79,0,0
20140123X30007,54,0,4
20140124X91020,47,0,0
20140124X03838,53,0,1
20140124X12740,43,0,12000
20140126X80539,47,0,1
20140126X01435,46,1,3
20140127X12213,56,0,28
20140127X44720,63,3,8010
20140127X02241,57,0,1
20140127X04939,34,1,0
20140128X31323,75,1,14497
20140128X51154,114,0,3
20140128X90012,26,0,0
20140129X13813,65,0,0
20140129X53958,59,0,8
20140130X85753,45,0,1825
20140130X75717,38,0,2000
20131229X75757,42,1,0
20131230X91706,23,1,222
20131230X25135,50,0,0.600000024
20131230X02650,56,0,2
20131231X91015,60,0,4
20131231X75019,78,0,50
20140101X85805,28,0,6
20140101X91657,49,1,0
20140102X94028,64,0,0
20140103X02940,75,3,3940
20140103X30432,54,0,30
20140103X15141,82,1,1
20140104X70540,62,0,0
20140105X41404,53,0,0.600000024
20140105X43412,29,1,6
20140106X95024,52,2,5
20140106X13945,51,3,1572
20140106X31044,55,0,2
20140201X21859,75,0,0
20140203X03851,25,0,222
20140203X35035,28,0,0
20140203X35450,55,0,191
20140203X00647,62,3,436
20140204X20036,51,0,1
20140204X31059,62,0,200
20140205X83537,56,0,35
20140206X23856,33,0,2284
20140206X24333,50,0,4
20140206X83536,54,1,1
20140207X31159,34,1,1100
20140208X05221,49,3,1
20140210X90922,70,0,6
20140211X72802,37,3,99999
20140211X00047,38,0,17
20140211X34648,41,0,4
20140211X41001,33,3,2800
20140211X43717,67,0,0
20140211X74725,43,0,0
20140211X75848,65,0,2
20140212X74508,35,0,26.5
20140212X03156,46,0,50
20140212X74207,69,2,0
20140213X95839,39,0,318
20140213X02400,54,0,2
20140215X55745,41,0,1
20140215X74539,44,3,71.40000153
20140216X25111,50,0,2
20140216X74111,77,3,0
20140217X70404,58,3,400
20140217X34948,56,3,13300
20140218X50005,50,0,342
20140218X21224,38,3,16
20140219X21808,29,0,2
20140219X22328,39,0,45
20140219X30611,39,3,29.70000076
20140219X54535,39,0,0
20140220X93300,66,2,4
20140220X54342,46,1,1
20140222X51922,60,3,1642
20140222X85713,38,0,300
20140223X32932,72,2,3
20140223X25135,42,0,680
20140223X25847,53,3,47
20140224X00624,63,3,0
20140224X15602,68,1,0
20140224X30708,64,0,1
20140225X63101,64,0,298
20140226X25206,48,0,4.5
20140227X53145,66,3,4570
20140227X34538,74,0,27000
20140227X35337,55,2,45
20140227X64144,67,0,1
20140227X31606,44,0,3.5
20140301X53654,68,3,1550
20140304X32328,67,0,30
20140304X52659,70,2,3600
20140304X53448,79,0,4433
20140304X61133,58,1,1950
20140304X75019,29,0,11
20140304X94802,36,1,274
20140305X13315,52,0,0
20140305X83714,28,0,3
20140307X74837,30,0,525
20140308X02401,61,3,1
20140309X03824,87,1,2
20140309X20356,68,2,2
20140309X30405,59,3,4900
20140310X12023,65,0,1.600000024
20140310X43403,44,0,1.700000048
20140310X52524,46,0,3
20140311X10524,78,0,1
20140311X43334,62,0,1
20140311X54001,62,0,0
20140311X60834,61,2,21
20140311X63503,61,0,20
20140311X73719,52,3,243.6000061
20140311X80703,56,0,0
20140311X91431,48,0,16
20140312X22036,65,1,0.600000024
20140312X33622,44,0,1
20140312X35434,54,3,20000
20140314X21725,61,0,6
20140314X94359,21,0,61
20140315X02901,71,1,3
20140317X45728,56,1,1
20140317X90512,50,0,74
20140318X21532,59,3,36
20140318X41646,65,1,448
20140318X91534,57,1,225
20140319X93028,56,0,1
20140319X02846,70,0,0
20140319X03744,24,1,3
20140319X95657,88,0,5541
20140319X12053,53,3,26000
20140320X02459,54,0,4
20140320X05548,79,1,1
20140320X15357,67,0,150
20140320X34640,40,0,6
20140320X40839,52,0,2
20140320X53321,60,0,64
20140320X05318,28,0,2
20140321X05050,60,0,2
20140321X12204,64,0,4377
20140322X60437,73,2,2
20140322X60839,53,3,1549
20140322X03239,49,3,211
20140324X85530,75,0,6
20140324X21941,59,3,16000
20140324X43822,49,2,4805
20140324X60027,75,0,2
20140324X60401,36,0,7
20140324X73412,72,0,3
20140324X84629,23,1,2
20140324X00546,31,3,95.90000153
20140325X93358,61,0,2640
20140325X21134,59,2,156
20140325X22555,56,0,1
20140326X92742,51,0,2
20140327X35539,60,0,0
20140327X61657,59,3,3800
20140327X84223,42,0,7
20140327X91749,40,0,3.5
20140330X24915,60,3,71
20140330X00518,73,0,1
20140330X32413,63,0,1
20140331X91729,58,0,5
20140331X34130,24,0,1
20140331X41332,41,1,5
20140331X71544,60,1,1
20140402X94230,67,0,2
20140402X32616,82,0,429
20140402X45002,61,0,100
20140402X50257,59,0,1
20140402X65606,75,3,454
20140403X43403,83,0,1
20140403X84610,44,1,117
20140404X81215,59,2,675
20140406X02952,73,3,25075
20140406X50715,57,0,2.400000095
20140406X50715,62,0,2.400000095
20140406X10930,65,3,4189
20140407X85759,54,0,5
20140407X04236,75,0,2
20140407X83620,38,3,7800
20140408X11935,29,1,5
20140408X72606,52,0,0
20140408X81146,57,0,4
20140408X14435,60,3,3
20140409X15543,46,3,6
20140409X31036,58,0,5
20140409X53710,57,0,2
20140409X60140,52,3,1
20140409X75127,71,0,0
20140409X31907,60,1,1
20140410X75226,74,3,2000
20140410X72608,46,0,9
20140410X83759,41,0,7500
20140410X34218,80,0,11
20140411X80240,71,1,500
20140411X70624,31,2,0
20140411X70757,80,3,0
20140411X23317,50,3,130
20140412X94032,56,2,12.10000038
20140413X30623,60,2,8
20140414X80900,39,0,1501
20140414X14114,46,3,4.5
20140414X43958,60,0,3
20140414X94902,43,0,2
20140415X42203,59,0,0
20140415X44541,39,2,4
20140415X24114,27,0,155
20140416X03718,57,2,1
20140416X05021,84,2,2
20140416X62828,61,0,3
20140417X00148,65,0,10
20140417X01048,33,0,1
20140418X40544,39,0,25
20140419X00946,63,3,13
20140420X45929,82,1,1
20140421X04206,60,0,2
20140421X32954,82,0,1
20140421X51905,84,0,1
20140422X91651,23,0,67
20140422X93723,65,0,1
20140422X35013,43,0,4
20140422X54949,67,3,30750
20140423X14414,82,2,60
20140424X12242,47,0,2
20140424X51802,64,0,1
20140425X33628,34,0,174
20140426X23435,68,3,970
20140427X21627,33,3,1
20140427X21627,52,0,1
20140428X84004,74,1,1
20140428X84638,59,1,1
20140428X85714,32,0,5
20140428X95502,76,1,2770
20140428X04005,50,2,2
20140428X04747,58,1,5
20140428X24336,20,0,20
20140428X54704,52,0,1088
20140428X65725,73,0,8
20140428X10808,30,3,3895.800049
20140429X12219,82,0,1791
20140429X20908,84,1,3
20140429X30350,59,0,5
20140429X35951,33,2,3
20140430X30514,69,2,1573
20140430X30514,35,1,1573
20140430X31304,52,0,0
20140430X90625,63,1,465
20140501X11854,43,1,6
20140501X55649,34,0,2697
20140502X65937,81,0,1
20140503X02721,71,2,2300
20140504X23000,65,1,4.800000191
20140504X34426,61,3,867
20140504X90153,77,3,11400
20140505X93659,48,0,6.099999905
20140505X94433,56,2,2
20140505X21451,50,2,2149
20140505X21451,81,2,2149
20140505X71437,31,0,2
20140505X72911,47,1,10
20140505X93424,45,0,3
20140505X11439,52,0,0
20140506X01100,53,0,0
20140507X84024,61,1,40
20140507X51410,53,0,37
20140507X95125,40,1,10
20140507X95850,58,0,6
20140507X00328,53,1,5
20140507X10817,62,2,9
20140508X30821,32,0,42
20140508X42557,42,0,4
20140508X42557,49,0,4
20140509X41408,69,0,3.700000048
20140509X22532,65,3,660
20140509X24834,45,2,2000
20140510X04510,53,1,2
20140511X80001,48,1,4
20140511X11126,56,1,4250
20140512X01035,39,0,50
20140512X03631,53,2,4
20140512X73821,74,1,0
20140512X20858,84,3,4550
20140512X20858,86,3,4550
20140513X22850,45,0,1.700000048
20140513X33314,67,0,12
20140513X33323,44,0,6200
20140513X45913,53,0,2
20140513X62510,45,2,6720
20140513X20717,72,2,0
20140513X35019,44,0,1027
20140515X92350,53,0,3
20140515X05613,73,0,1.5
20140515X20424,66,2,4
20140515X62540,72,0,5598
20140515X91737,61,0,1
20140516X74742,72,3,235
20140516X40521,60,0,0
20140518X00215,65,3,8
20140518X00215,70,2,8
20140518X03315,26,3,4
20140518X13730,67,0,2
20140519X00544,59,2,5000
20140519X11242,35,0,5
20140519X23435,65,1,2750
20140520X95118,67,0,1
20140520X35646,32,0,0
20140520X62400,24,0,1300
20140521X10449,59,0,1
20140521X35335,54,0,741
20140521X80101,60,0,1
20140522X84359,76,0,1550
20140522X22207,56,0,4500
20140522X23743,33,0,25
20140522X53227,50,0,500
20140522X54723,75,0,0
20140522X72737,78,0,2
20140522X80517,58,2,3
20140522X90227,67,0,8
20140522X94053,53,2,70
20140523X44003,42,3,4628
20140523X64931,67,0,1
20140523X02239,67,3,3600
20140523X04243,75,0,0
20140523X30729,61,1,0
20140524X63615,80,1,0.300000012
20140524X21540,60,3,861
20140525X21418,36,2,1
20140525X13321,55,3,115
20140526X91302,45,2,0
20140526X05903,53,0,16
20140526X71312,24,3,0.800000012
20140526X72452,56,0,4
20140526X72510,74,0,500
20140527X90631,61,0,175
20140527X11007,31,0,0
20140527X11017,45,1,12
20140527X14849,47,0,8
20140527X34422,65,1,11
20140527X40952,39,3,8
20140527X44840,79,0,2.900000095
20140527X52506,62,0,0
20140527X52951,61,1,6
20140527X54442,51,0,3
20140527X60340,58,1,4
20140527X62615,61,0,1
20140527X62937,59,0,60
20140527X65514,62,0,3
20140528X35925,35,0,3168.100098
20140528X41726,59,2,2
20140528X55701,67,0,10
20140528X03352,50,1,0
20140529X73728,62,3,25
20140529X04134,44,0,65
20140529X14523,81,0,2553.600098
20140529X24405,46,0,3
20140529X41746,59,0,0
20140530X25708,78,0,1
20140530X31450,61,0,7
20140530X71747,50,1,12
20140530X83423,66,0,2880
20140531X12318,29,3,5
20140531X12419,61,0,960
20140531X13543,25,0,11
20140531X15032,51,3,729
20140531X32035,45,3,1
20140531X34757,58,0,4
20140601X61218,47,3,0.800000012
20140601X00617,73,0,1400
20140602X05609,71,0,1
20140602X83649,60,0,0
20140602X94257,60,0,15
20140602X04027,55,0,9
20140602X05910,63,0,7
20140602X30240,36,0,1
20140602X41843,45,0,0
20140602X61515,63,1,750
20140602X72019,44,1,1
20140602X72549,54,2,8
20140603X95748,51,0,4300
20140603X24039,25,0,7
20140603X25210,47,1,100
20140603X60824,78,0,8
20140603X61150,67,0,16000
20140603X83103,35,0,0
20140604X80006,63,0,0
20140604X85428,73,1,1
20140604X94432,57,0,15
20140604X02612,66,0,1
20140604X05425,45,3,3
20140604X11538,81,0,1
20140604X12047,75,0,12
20140604X24746,60,0,0
20140604X32307,54,2,11
20140604X00747,62,3,0.600000024
20140604X23226,24,0,0
20140605X22044,31,0,59
20140606X00205,63,3,590
20140606X94521,26,0,100
20140606X13000,62,3,9800
20140606X55628,47,0,2
20140606X71123,18,1,2
20140607X02802,62,3,1050
20140607X42041,66,3,4300
20140607X42041,82,3,4300
20140608X10855,41,0,4
20140608X15119,41,0,9
20140608X03928,59,0,0
20140609X75513,64,0,21
20140609X83225,47,3,2500
20140609X92311,75,1,3300
20140609X44831,80,0,1
20140609X51346,57,1,0
20140609X55515,47,3,1890
20140609X22015,47,3,3.200000048
20140610X95003,66,0,0.5
20140610X03233,78,0,859
20140610X05432,55,0,550
20140610X24054,62,0,1.700000048
20140610X63015,69,0,5
20140610X80333,43,0,10
20140611X81726,48,0,0
20140611X32329,33,0,1.200000048
20140611X63539,70,0,2000
20140612X13532,54,0,0
20140612X30848,63,0,100
20140612X31159,66,3,13500
20140612X63119,23,0,7
20140613X25748,48,3,7880
20140613X91656,65,3,5100
20140613X25958,57,0,8000
20140613X02343,64,3,3933
20140615X55428,68,3,30
20140615X64909,49,3,22
20140615X80021,47,3,1
20140616X13250,24,0,8
20140616X13356,21,0,2
20140616X14023,64,0,0
20140616X14404,42,2,15
20140616X21457,73,0,0
20140616X51551,64,0,2
20140616X11404,64,0,13336
20140617X02540,53,3,1200
20140617X04355,68,0,0
20140617X31631,54,0,0
20140617X40138,59,0,2
20140617X42217,41,0,0
20140617X55442,32,0,5021
20140617X85917,47,1,10000
20140618X00350,68,0,3550
20140618X03428,43,0,0
20140618X03849,46,1,8
20140618X63251,68,3,28421
20140618X90820,61,3,2258.300049
20140619X05854,48,2,10.10000038
20140619X24508,58,0,600
20140619X25754,26,0,350
20140619X32751,45,0,5
20140619X34949,57,2,1499
20140619X42149,56,0,0
20140619X44316,46,0,1195
20140619X52159,59,0,150
20140619X53446,49,1,4
20140619X70017,62,3,4300
20140619X75837,64,0,0
20140619X13005,38,0,110
20140620X01709,52,0,200
20140620X03941,65,0,3
20140620X20838,25,0,166
20140620X25431,61,3,12000
20140620X45424,62,0,100
20140620X83449,24,2,100
20140621X05012,63,3,830
20140621X13851,49,0,2
20140622X91948,70,0,1
20140622X94018,64,3,480
20140622X00331,53,3,3600
20140622X03733,56,0,6750
20140622X21659,47,3,1500
20140623X84953,44,0,8
20140623X91157,60,3,24465
20140623X92501,49,0,6
20140623X93408,60,0,100
20140623X00759,73,0,924
20140623X11029,60,3,350
20140623X11724,47,0,1200
20140623X22843,70,0,100
20140623X35701,53,0,1000
20140624X92949,38,0,4
20140624X02741,66,0,6000
20140624X04202,39,1,100
20140624X33704,51,0,4
20140624X40942,64,0,17525
20140624X52049,44,2,0
20140624X55646,70,0,1
20140624X71639,81,1,4
20140624X73626,75,0,0
20140624X00629,62,0,6
20140625X00821,62,1,1
20140625X22501,38,0,1
20140625X23648,57,2,1
20140625X34015,35,0,3
20140625X00213,52,1,0.5
20140626X94307,46,1,10
20140626X51345,34,0,1
20140626X55709,48,2,0
20140627X00304,70,0,0.5
20140627X84708,71,3,1.799999952
20140628X02319,51,0,69
20140629X03514,48,3,918
20140629X51219,71,2,2
20140629X12127,51,0,0
20140629X13627,57,2,948
20140630X80956,55,2,0.600000024
20140630X02301,60,0,13.80000019
20140630X10809,33,1,1059
20140630X24850,42,3,278
20140630X34020,38,0,0
20140630X52639,53,1,2
20140630X53703,67,0,4
20140630X63132,29,3,50
20140630X83742,30,0,4
20140630X32117,58,1,23
20140701X82638,68,0,15
20140701X21646,42,1,1056
20140701X04134,58,3,6
20140702X00114,20,0,0
20140702X22830,39,0,413
20140702X34701,71,0,43
20140702X22950,61,3,400
20140703X75746,62,0,14
20140703X00124,55,0,243
20140703X12549,66,2,11500
20140703X34604,65,0,1
20140703X40045,68,0,2
20140703X44945,54,2,80
20140703X81942,31,0,414
20140703X85332,58,0,1.200000048
20140703X13946,67,2,200
20140704X25308,51,1,5
20140705X44414,88,3,731
20140706X50329,49,3,3400
20140706X90632,58,3,841
20140707X12350,23,1,3
20140707X41002,78,3,2.200000048
20140707X45016,61,1,4
20140707X50511,41,3,240
20140707X70004,52,1,2725
20140707X70004,45,3,2725
20140707X73001,44,1,11
20140708X15409,66,0,1
20140708X20307,64,1,1.100000024
20140708X32543,70,3,85
20140708X34547,50,2,350
20140708X41119,34,0,0
20140708X45159,75,1,2
20140708X21342,48,2,1300
20140709X24100,66,1,60
20140709X40744,70,0,1
20140709X50704,41,1,8
20140710X31153,54,0,2.5
20140710X45539,19,0,1
20140710X50913,66,0,30
20140710X52046,46,0,2
20140710X60457,66,1,2.599999905
20140710X60552,77,0,980
20140710X00315,57,1,18000
20140711X04435,60,0,2
20140711X24050,46,3,0
20140712X80421,52,3,0
20140713X35903,31,0,124
20140713X41116,79,0,4
20140713X42938,67,1,2
20140713X91233,40,2,58
20140713X00001,70,3,2730
20140714X95312,63,0,0
20140714X05310,34,0,5
20140714X22340,60,0,4.300000191
20140714X53809,63,2,5
20140714X53915,19,0,0
20140715X14629,50,0,1156
20140715X15139,67,0,4
20140715X55431,54,0,1
20140715X65253,57,0,23
20140716X51640,34,0,15
20140716X52618,73,2,11
20140716X61901,56,0,1
20140716X62540,51,1,5
20140716X62951,59,1,0
20140716X94855,62,3,2020.599976
20140717X70001,46,3,1189
20140717X83457,44,0,1
20140717X93015,69,3,45
20140717X31349,67,3,4166
20140717X54138,70,0,0
20140717X83755,64,0,3
20140718X11615,20,0,0
20140718X25106,26,0,10
20140718X32909,43,2,1483
20140718X34015,29,0,3
20140718X52044,45,0,0
20140718X64536,23,3,0
20140718X83852,73,0,0
